source,target
Jakarta(CGK),Padang(PDG)
Jakarta(CGK),Padang(PDG)
Jakarta(CGK),Padang(PDG)
Jakarta(CGK),Palangkaraya(PKY)
Jakarta(CGK),Palangkaraya(PKY)
Jakarta(CGK),Palangkaraya(PKY)
Jakarta(HLP),Palembang(PLM)
Jakarta(CGK),Palembang(PLM)
Jakarta(CGK),Palembang(PLM)
Jakarta(CGK),Palembang(PLM)
Jakarta(CGK),Palembang(PLM)
Jakarta(CGK),Palembang(PLM)
Jakarta(CGK),Palembang(PLM)
Jakarta(CGK),Palembang(PLM)
Jakarta(CGK),Palembang(PLM)
Jakarta(CGK),Palembang(PLM)
Jakarta(HLP),Palembang(PLM)
Jakarta(HLP),Palembang(PLM)
Jakarta(CGK),Palembang(PLM)
Jakarta(CGK),Palembang(PLM)
Jakarta(CGK),Palembang(PLM)
Jakarta(CGK),Palembang(PLM)
Jakarta(CGK),Palembang(PLM)
Jakarta(CGK),Palembang(PLM)
Jakarta(CGK),Palembang(PLM)
Jakarta(CGK),Palembang(PLM)
Jakarta(CGK),Palembang(PLM)
Jakarta(CGK),Palembang(PLM)
Jakarta(CGK),Palu(PLW)
Jakarta(CGK),Palu(PLW)
Jakarta(CGK),Palu(PLW)
